Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
39,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4586,505,410,431,13026,,,[123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
40,Fuzzed,Fri Aug 21 14:54:33 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4543,505,420,431,13026,,,[1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
45,Fuzzed,Fri Aug 21 14:54:33 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4566,505,470,431,13026,,,[123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
29,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4654,505,310,431,13355,,no overflow,[12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
37,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4641,505,390,431,13026,,,[1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
24,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4717,505,260,431,13355,,no overflow,[123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
32,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4716,505,340,431,13355,,no overflow,[12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
34,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4665,505,360,431,13355,,no overflow,[1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
30,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4734,505,320,431,13355,,no overflow,[123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
31,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4745,505,330,431,13355,,no overflow,[1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
23,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4806,505,250,431,13355,,no overflow,[12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
5,Fuzzed,Fri Aug 21 14:54:32 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,4862,504,70,431,13355,,no overflow,[12345678901234567890123456789012345678901234567890]
47,Fuzzed,Fri Aug 21 14:54:33 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,5501,505,490,431,13026,,,[12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
43,Fuzzed,Fri Aug 21 14:54:33 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,5524,505,450,431,13026,,,[1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
42,Fuzzed,Fri Aug 21 14:54:33 IST 2020,POST,https://10.10.10.6/bWAPP/bof_1.php,200,OK,5543,505,440,431,13026,,,[123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890]
